               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 129,            0.093258,             0.15525,            0.022427,             0.45432,             0.33229,             0.32838,             0.17508,            0.093041,             0.23708,            0.030948,           0.0065276,           0.0065276,           0.0065276
                 130,            0.093311,             0.15797,             0.02247,             0.45405,              0.3303,              0.3239,             0.17248,            0.093124,               0.237,            0.030989,           0.0064816,           0.0064816,           0.0064816
                 131,            0.093704,             0.15907,            0.022473,             0.46481,             0.32557,             0.32375,             0.17421,            0.093092,             0.23755,            0.031042,           0.0064356,           0.0064356,           0.0064356
                 132,            0.093227,             0.15774,            0.022434,             0.45923,             0.33922,               0.329,             0.17613,            0.093071,             0.23657,            0.030791,           0.0063895,           0.0063895,           0.0063895
                 133,            0.093113,              0.1573,             0.02251,             0.44709,             0.34241,             0.32903,             0.17668,            0.093044,             0.23653,            0.030766,           0.0063432,           0.0063432,           0.0063432
                 134,            0.093413,              0.1582,            0.022294,             0.46465,             0.33398,             0.32744,             0.17521,            0.093047,             0.23764,            0.030738,           0.0062969,           0.0062969,           0.0062969
                 135,            0.093354,              0.1587,            0.022227,             0.45341,             0.34204,             0.33086,             0.17796,            0.092988,             0.23646,            0.030526,           0.0062505,           0.0062505,           0.0062505
                 136,            0.093044,             0.15796,             0.02222,             0.44395,              0.3495,             0.33024,              0.1771,            0.093087,             0.23686,            0.030847,            0.006204,            0.006204,            0.006204
                 137,            0.092981,             0.15707,            0.022375,             0.45568,             0.34086,             0.33144,             0.17747,            0.092922,             0.23693,            0.030704,           0.0061574,           0.0061574,           0.0061574
                 138,            0.093247,             0.15747,            0.022027,             0.45164,             0.33591,             0.32883,             0.17465,            0.092983,             0.23634,            0.030911,           0.0061107,           0.0061107,           0.0061107
                 139,            0.093355,             0.15877,            0.022177,             0.47479,             0.32528,             0.32906,             0.17559,            0.093031,             0.23729,            0.030896,            0.006064,            0.006064,            0.006064
                 140,            0.093163,             0.15928,            0.022186,             0.47347,             0.32935,             0.33093,              0.1775,            0.092962,             0.23695,            0.030906,           0.0060172,           0.0060172,           0.0060172
                 141,            0.093085,             0.15903,            0.022126,             0.45367,             0.33273,             0.32684,             0.17624,            0.093094,             0.23676,            0.031078,           0.0059704,           0.0059704,           0.0059704
                 142,            0.092986,             0.15617,            0.022163,             0.45456,             0.33912,             0.33069,             0.17766,             0.09293,             0.23737,            0.030692,           0.0059235,           0.0059235,           0.0059235
                 143,             0.09292,             0.15619,            0.022124,              0.4209,             0.35971,              0.3301,             0.17878,            0.092886,             0.23768,            0.030617,           0.0058766,           0.0058766,           0.0058766
                 144,            0.092953,             0.15681,             0.02203,             0.46864,             0.33279,             0.33129,             0.17835,            0.092918,             0.23764,             0.03076,           0.0058296,           0.0058296,           0.0058296
                 145,            0.093121,             0.15641,             0.02211,              0.4474,             0.34256,             0.32953,             0.17711,            0.092962,             0.23716,            0.030731,           0.0057826,           0.0057826,           0.0057826
                 146,             0.09294,             0.15559,            0.022006,             0.45132,             0.34294,              0.3314,             0.17835,             0.09292,             0.23782,            0.030568,           0.0057355,           0.0057355,           0.0057355
                 147,            0.093293,             0.15821,            0.021945,             0.44462,             0.34769,             0.33273,             0.17966,            0.092916,             0.23702,            0.030638,           0.0056884,           0.0056884,           0.0056884
                 148,            0.092722,             0.15494,            0.021914,             0.43354,             0.34716,             0.32942,             0.17866,            0.093005,             0.23856,            0.030711,           0.0056413,           0.0056413,           0.0056413
                 149,            0.092272,             0.15514,            0.021823,             0.43649,             0.34872,             0.33155,             0.17856,            0.092943,             0.23865,            0.030739,           0.0055942,           0.0055942,           0.0055942
                 150,            0.092852,             0.15603,            0.021862,             0.46862,             0.33333,             0.33317,             0.17884,            0.092893,             0.23806,             0.03068,           0.0055471,           0.0055471,           0.0055471
