               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.064593,            0.071161,            0.018971,             0.50006,              0.3959,             0.39929,              0.2201,            0.061849,             0.10388,            0.026197,           0.0051234,           0.0051234,           0.0051234
                 160,            0.064235,             0.07168,            0.018866,             0.46745,             0.40696,               0.397,             0.21973,             0.06183,             0.10384,            0.026379,           0.0050765,           0.0050765,           0.0050765
                 161,            0.064802,            0.071291,            0.018885,              0.5044,             0.38762,             0.39801,             0.22056,            0.061845,              0.1037,             0.02643,           0.0050296,           0.0050296,           0.0050296
                 162,            0.064041,            0.070928,            0.018671,             0.52146,             0.38212,             0.39733,             0.21996,              0.0618,             0.10366,            0.026413,           0.0049828,           0.0049828,           0.0049828
                 163,            0.064662,            0.071634,            0.018832,             0.51563,             0.38551,             0.39827,             0.21986,            0.061802,             0.10376,             0.02638,            0.004936,            0.004936,            0.004936
                 164,            0.064225,            0.070395,            0.018913,              0.4979,             0.39423,             0.39901,             0.22092,            0.061832,             0.10382,            0.026308,           0.0048893,           0.0048893,           0.0048893
                 165,             0.06447,            0.070911,            0.018757,             0.50893,             0.38599,             0.39846,             0.22105,            0.061786,             0.10376,            0.026389,           0.0048426,           0.0048426,           0.0048426
                 166,            0.064213,            0.071979,            0.018752,             0.50048,             0.39374,             0.40001,             0.22131,            0.061806,             0.10378,            0.026315,            0.004796,            0.004796,            0.004796
                 167,            0.064239,            0.071244,            0.018452,             0.51763,             0.38364,             0.39876,             0.22067,            0.061772,             0.10389,            0.026456,           0.0047495,           0.0047495,           0.0047495
                 168,             0.06396,            0.070676,            0.018832,              0.5073,             0.39211,             0.40203,             0.22317,            0.061744,             0.10368,            0.026359,           0.0047031,           0.0047031,           0.0047031
                 169,            0.063857,            0.070401,            0.018617,             0.52106,             0.38526,             0.40123,             0.22286,            0.061744,             0.10372,            0.026354,           0.0046568,           0.0046568,           0.0046568
                 170,            0.064325,            0.071238,            0.018539,             0.49567,             0.39812,             0.40028,              0.2217,            0.061767,             0.10384,            0.026334,           0.0046105,           0.0046105,           0.0046105
                 171,            0.063901,            0.069457,            0.018464,             0.51203,             0.38555,             0.39825,             0.22159,            0.061753,             0.10391,            0.026416,           0.0045644,           0.0045644,           0.0045644
                 172,            0.063895,            0.070232,            0.018534,             0.50671,             0.39061,             0.39901,             0.22192,            0.061716,              0.1038,            0.026359,           0.0045184,           0.0045184,           0.0045184
                 173,            0.063893,            0.069855,            0.018439,             0.49342,             0.39682,             0.39888,             0.22204,            0.061708,             0.10381,            0.026481,           0.0044724,           0.0044724,           0.0044724
                 174,            0.063744,            0.070446,            0.018321,             0.47933,             0.40548,             0.39872,             0.22176,            0.061721,             0.10399,            0.026497,           0.0044266,           0.0044266,           0.0044266
                 175,            0.063655,             0.06947,            0.018441,             0.50555,             0.38974,              0.3987,             0.22169,            0.061727,             0.10392,            0.026465,           0.0043809,           0.0043809,           0.0043809
                 176,            0.064184,            0.070232,            0.018435,             0.50735,              0.3896,             0.39871,             0.22223,            0.061731,             0.10383,            0.026486,           0.0043353,           0.0043353,           0.0043353
                 177,            0.063588,            0.070026,            0.018208,              0.5158,             0.38746,             0.40055,             0.22344,            0.061693,             0.10382,            0.026544,           0.0042899,           0.0042899,           0.0042899
                 178,            0.063976,            0.069801,            0.018642,             0.49478,             0.39386,               0.395,             0.21869,            0.062135,             0.10431,            0.026826,           0.0042445,           0.0042445,           0.0042445
                 179,            0.063689,            0.070211,            0.018299,             0.51357,             0.38876,             0.40121,             0.22381,            0.061762,             0.10386,            0.026567,           0.0041994,           0.0041994,           0.0041994
                 180,            0.063869,            0.069877,            0.018304,             0.50415,             0.39512,             0.40048,             0.22274,            0.061766,             0.10382,            0.026589,           0.0041543,           0.0041543,           0.0041543
                 181,            0.063711,            0.069342,            0.018211,             0.49877,             0.39772,             0.40155,              0.2229,            0.061733,             0.10378,            0.026634,           0.0041094,           0.0041094,           0.0041094
                 182,            0.063877,            0.070444,            0.018237,              0.4955,             0.40322,             0.40358,             0.22358,            0.061723,             0.10369,            0.026562,           0.0040647,           0.0040647,           0.0040647
                 183,             0.06373,            0.070054,            0.018183,             0.50258,             0.39846,             0.40367,             0.22443,            0.061715,             0.10378,            0.026572,           0.0040201,           0.0040201,           0.0040201
                 184,            0.063776,            0.070161,            0.017866,             0.49813,             0.40099,             0.40364,             0.22426,            0.061671,             0.10374,            0.026543,           0.0039757,           0.0039757,           0.0039757
                 185,            0.063675,            0.070011,            0.018136,             0.51958,             0.38797,             0.40247,             0.22384,            0.061655,             0.10379,             0.02655,           0.0039314,           0.0039314,           0.0039314
                 186,            0.063704,            0.069384,            0.017858,             0.54125,             0.37725,             0.40313,             0.22463,            0.061653,             0.10383,            0.026553,           0.0038873,           0.0038873,           0.0038873
                 187,            0.063316,            0.069855,            0.017972,             0.53677,             0.37915,             0.40359,             0.22549,             0.06164,              0.1039,            0.026575,           0.0038434,           0.0038434,           0.0038434
                 188,            0.063572,            0.069505,            0.017985,             0.50381,             0.39865,             0.40398,             0.22568,            0.061628,             0.10394,             0.02652,           0.0037997,           0.0037997,           0.0037997
                 189,            0.063522,            0.069382,            0.018043,             0.52138,             0.38711,             0.40232,             0.22495,            0.061615,             0.10393,            0.026601,           0.0037562,           0.0037562,           0.0037562
                 190,            0.063426,            0.069909,            0.017883,             0.51899,             0.38902,             0.40306,             0.22538,            0.061604,             0.10393,            0.026611,           0.0037128,           0.0037128,           0.0037128
                 191,            0.063235,            0.068625,             0.01791,             0.52461,             0.38638,             0.40268,             0.22529,              0.0616,             0.10388,            0.026608,           0.0036697,           0.0036697,           0.0036697
                 192,            0.063278,            0.069424,            0.017782,             0.54256,             0.37836,             0.40227,             0.22544,            0.061618,             0.10387,            0.026585,           0.0036267,           0.0036267,           0.0036267
                 193,            0.063406,            0.070108,            0.017808,              0.5447,             0.37922,             0.40329,             0.22618,            0.061605,             0.10379,            0.026563,            0.003584,            0.003584,            0.003584
                 194,            0.062833,            0.069468,            0.017675,             0.50687,             0.39827,             0.40266,             0.22555,            0.061639,             0.10386,            0.026617,           0.0035415,           0.0035415,           0.0035415
