               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.066381,              0.0726,            0.021189,             0.46396,             0.38406,             0.37996,             0.20773,            0.062558,             0.10324,            0.026891,           0.0072003,           0.0072003,           0.0072003
                 115,            0.066686,            0.072474,            0.021308,             0.46779,             0.38548,             0.37844,             0.20796,            0.062526,             0.10298,            0.027041,           0.0071566,           0.0071566,           0.0071566
                 116,            0.065975,            0.071952,            0.021062,             0.46915,             0.37875,             0.37637,             0.20585,             0.06248,             0.10339,            0.026924,           0.0071127,           0.0071127,           0.0071127
                 117,            0.066234,            0.071829,            0.021286,             0.45928,             0.37909,              0.3717,             0.20384,             0.06272,             0.10352,            0.027202,           0.0070686,           0.0070686,           0.0070686
                 118,            0.066534,            0.072714,            0.021221,             0.46767,             0.38212,             0.37708,             0.20656,            0.062469,              0.1032,            0.026866,           0.0070243,           0.0070243,           0.0070243
                 119,             0.06593,            0.071538,            0.021091,             0.48386,             0.37311,             0.37975,              0.2074,            0.062443,             0.10327,             0.02685,           0.0069799,           0.0069799,           0.0069799
                 120,            0.066365,            0.072374,            0.021155,             0.49556,             0.37029,             0.38282,             0.20956,            0.062438,             0.10311,            0.026937,           0.0069353,           0.0069353,           0.0069353
                 121,            0.066015,            0.071985,            0.020979,             0.51798,             0.36091,             0.37736,             0.20626,            0.062368,             0.10316,            0.026981,           0.0068906,           0.0068906,           0.0068906
                 122,            0.065892,            0.071744,            0.020858,              0.4839,             0.37762,             0.37777,             0.20738,            0.062331,             0.10308,            0.027132,           0.0068457,           0.0068457,           0.0068457
                 123,            0.065717,            0.071398,             0.02078,             0.47584,             0.38113,             0.38243,             0.20977,            0.062387,             0.10319,            0.026837,           0.0068006,           0.0068006,           0.0068006
                 124,            0.066205,            0.071859,            0.020873,             0.48372,             0.37762,             0.38235,             0.20856,            0.062323,             0.10316,            0.026815,           0.0067555,           0.0067555,           0.0067555
                 125,            0.065898,            0.072221,            0.020602,             0.46523,             0.39129,             0.38401,               0.211,            0.062208,             0.10304,            0.026796,           0.0067101,           0.0067101,           0.0067101
                 126,            0.065362,            0.071348,            0.020763,              0.4696,             0.38948,             0.38261,             0.21019,            0.062168,             0.10298,            0.026849,           0.0066647,           0.0066647,           0.0066647
                 127,            0.065488,            0.072055,            0.020744,             0.47176,             0.38604,             0.38268,             0.20994,            0.062234,              0.1033,            0.026748,           0.0066191,           0.0066191,           0.0066191
                 128,            0.065874,            0.072146,             0.02057,             0.49026,             0.37936,             0.38508,             0.21195,            0.062215,               0.103,            0.026631,           0.0065734,           0.0065734,           0.0065734
                 129,            0.065557,            0.071407,            0.020665,             0.48135,             0.38836,             0.38809,             0.21389,            0.062103,             0.10292,            0.026682,           0.0065276,           0.0065276,           0.0065276
                 130,            0.065412,            0.071104,            0.020541,             0.48309,             0.38418,             0.38498,             0.21114,            0.062115,             0.10297,            0.026771,           0.0064816,           0.0064816,           0.0064816
                 131,            0.065586,            0.072127,            0.020492,             0.47552,             0.39014,             0.38565,             0.21296,            0.062076,             0.10309,            0.026614,           0.0064356,           0.0064356,           0.0064356
                 132,            0.065516,            0.071367,            0.020417,             0.49279,             0.37744,             0.38551,             0.21298,            0.062098,             0.10292,            0.026686,           0.0063895,           0.0063895,           0.0063895
                 133,            0.065471,            0.071162,            0.020134,             0.45969,             0.39855,             0.38626,             0.21204,            0.062125,             0.10299,            0.026647,           0.0063432,           0.0063432,           0.0063432
                 134,             0.06557,             0.07134,            0.020283,             0.48684,             0.38061,             0.38441,             0.21201,            0.062069,             0.10305,            0.026817,           0.0062969,           0.0062969,           0.0062969
                 135,            0.065164,            0.070885,            0.020299,             0.48167,             0.38426,             0.38503,             0.21227,            0.062059,             0.10286,            0.026827,           0.0062505,           0.0062505,           0.0062505
                 136,            0.065181,            0.071508,            0.020404,             0.50798,             0.36574,             0.38626,               0.213,            0.061986,             0.10278,              0.0267,            0.006204,            0.006204,            0.006204
                 137,            0.065708,            0.071151,            0.020258,             0.47317,             0.38905,             0.38752,              0.2145,            0.062018,             0.10304,            0.026732,           0.0061574,           0.0061574,           0.0061574
                 138,            0.065139,             0.07121,            0.020094,             0.51279,               0.368,               0.388,              0.2148,            0.061919,             0.10276,            0.026597,           0.0061107,           0.0061107,           0.0061107
                 139,            0.065191,            0.071477,            0.020079,             0.47035,             0.39005,             0.38868,             0.21454,            0.061975,             0.10298,             0.02665,            0.006064,            0.006064,            0.006064
