               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,             0.06629,            0.073105,            0.021164,             0.48444,             0.39052,              0.3918,             0.21112,            0.063347,             0.10352,            0.025616,           0.0072003,           0.0072003,           0.0072003
                 115,            0.066587,            0.074517,            0.021319,             0.48209,             0.39062,             0.39221,             0.21179,            0.063318,             0.10341,            0.025682,           0.0071566,           0.0071566,           0.0071566
                 116,            0.066552,            0.074212,            0.020984,             0.49199,             0.38689,             0.39272,              0.2128,            0.063255,             0.10334,            0.025598,           0.0071127,           0.0071127,           0.0071127
                 117,             0.06662,             0.07422,            0.020958,             0.48932,             0.39402,             0.39485,             0.21354,            0.063272,             0.10332,            0.025603,           0.0070686,           0.0070686,           0.0070686
                 118,            0.066323,            0.073525,            0.020972,             0.50854,             0.38005,             0.39347,              0.2137,            0.063265,             0.10342,             0.02563,           0.0070243,           0.0070243,           0.0070243
                 119,            0.066155,            0.073976,            0.021043,             0.47483,             0.39638,             0.39432,             0.21435,            0.063238,             0.10333,            0.025582,           0.0069799,           0.0069799,           0.0069799
                 120,            0.066635,            0.074392,            0.020974,             0.48059,             0.39448,             0.39363,             0.21363,            0.063161,             0.10325,            0.025533,           0.0069353,           0.0069353,           0.0069353
                 121,            0.066097,            0.072958,             0.02077,             0.49492,             0.38713,             0.39389,             0.21318,            0.063207,             0.10334,            0.025519,           0.0068906,           0.0068906,           0.0068906
                 122,            0.066209,            0.073831,            0.020777,             0.48423,             0.39381,             0.39441,             0.21359,            0.063135,              0.1033,            0.025551,           0.0068457,           0.0068457,           0.0068457
                 123,            0.066481,            0.074318,            0.020861,             0.49693,             0.38892,             0.39645,             0.21499,            0.063091,             0.10309,            0.025449,           0.0068006,           0.0068006,           0.0068006
                 124,            0.066252,            0.072782,            0.020869,             0.47933,             0.40124,              0.3975,             0.21628,            0.063074,             0.10313,            0.025466,           0.0067555,           0.0067555,           0.0067555
                 125,            0.065872,            0.072782,            0.020754,             0.47628,              0.4024,             0.39798,             0.21619,            0.063039,             0.10316,            0.025487,           0.0067101,           0.0067101,           0.0067101
                 126,            0.066094,            0.073629,            0.020649,             0.49829,               0.389,             0.39602,             0.21481,            0.063039,              0.1033,            0.025438,           0.0066647,           0.0066647,           0.0066647
                 127,            0.066123,            0.072778,            0.020713,             0.48471,             0.39533,             0.39599,             0.21333,            0.063056,             0.10328,            0.025398,           0.0066191,           0.0066191,           0.0066191
                 128,            0.066554,            0.074362,            0.021165,             0.45425,             0.37354,             0.36557,             0.19579,            0.064876,             0.10646,            0.026949,           0.0065734,           0.0065734,           0.0065734
                 129,             0.06614,            0.073396,            0.020776,             0.49206,             0.38243,               0.389,             0.21042,            0.063445,             0.10377,            0.025882,           0.0065276,           0.0065276,           0.0065276
                 130,            0.066285,            0.074352,            0.020711,             0.50611,             0.37899,             0.39261,             0.21302,             0.06321,             0.10336,            0.025726,           0.0064816,           0.0064816,           0.0064816
                 131,             0.06619,            0.073442,            0.020592,             0.49911,             0.38751,             0.39389,             0.21341,            0.063188,             0.10326,            0.025591,           0.0064356,           0.0064356,           0.0064356
                 132,            0.065729,            0.072706,            0.020603,              0.5142,             0.37849,             0.39437,             0.21485,            0.063172,             0.10321,            0.025625,           0.0063895,           0.0063895,           0.0063895
