               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,            0.072144,            0.080876,            0.024302,             0.41831,             0.33263,             0.32604,             0.17181,            0.066877,              0.1081,            0.027997,           0.0081068,           0.0081068,           0.0081068
                  93,             0.07186,            0.079634,            0.024139,             0.41315,             0.33267,             0.32527,             0.17113,            0.066939,             0.10841,            0.027979,           0.0080682,           0.0080682,           0.0080682
                  94,            0.071714,            0.079978,            0.024255,              0.4205,             0.33077,             0.32847,             0.17194,            0.067018,             0.10825,            0.027947,           0.0080294,           0.0080294,           0.0080294
                  95,            0.071477,            0.078544,            0.024227,             0.45928,             0.31897,              0.3262,             0.17092,            0.066899,             0.10801,            0.027987,           0.0079903,           0.0079903,           0.0079903
                  96,            0.071362,            0.079152,            0.024158,             0.40698,              0.3382,             0.32473,             0.16899,            0.066798,             0.10817,            0.027937,           0.0079509,           0.0079509,           0.0079509
                  97,            0.071647,            0.079526,            0.024012,             0.44046,             0.32294,             0.32712,             0.17112,             0.06679,             0.10816,            0.027966,           0.0079112,           0.0079112,           0.0079112
                  98,            0.071413,            0.077991,            0.023916,             0.43893,             0.32448,             0.32886,             0.17358,            0.066695,             0.10794,            0.027803,           0.0078713,           0.0078713,           0.0078713
                  99,            0.071353,            0.078472,            0.023991,             0.42137,             0.33498,             0.32996,             0.17357,            0.066693,             0.10801,            0.027823,           0.0078311,           0.0078311,           0.0078311
                 100,            0.071385,            0.079002,            0.024273,             0.43745,              0.3274,             0.33017,             0.17516,            0.066713,             0.10805,             0.02766,           0.0077907,           0.0077907,           0.0077907
                 101,            0.071322,            0.078405,            0.024005,             0.43163,             0.33343,             0.33184,             0.17463,            0.066675,               0.108,            0.027666,             0.00775,             0.00775,             0.00775
                 102,            0.071212,            0.079001,            0.023907,             0.40858,             0.34917,             0.33032,             0.17458,            0.066623,             0.10779,            0.027672,           0.0077091,           0.0077091,           0.0077091
                 103,            0.071395,            0.078946,            0.023886,             0.44148,             0.33108,             0.32984,             0.17368,            0.066684,             0.10809,            0.027713,           0.0076679,           0.0076679,           0.0076679
                 104,            0.071223,            0.079163,             0.02376,             0.40182,             0.34861,             0.33017,              0.1737,            0.066646,             0.10786,            0.027659,           0.0076265,           0.0076265,           0.0076265
                 105,            0.071408,            0.078754,            0.023898,             0.43664,             0.33126,             0.33122,             0.17508,            0.066515,             0.10793,            0.027841,           0.0075848,           0.0075848,           0.0075848
                 106,            0.071398,            0.079109,            0.023767,             0.44232,             0.33435,             0.33403,             0.17714,            0.066522,             0.10779,            0.027697,            0.007543,            0.007543,            0.007543
                 107,            0.071267,            0.078547,            0.023911,             0.43953,                0.33,             0.33061,             0.17409,            0.066581,             0.10784,            0.027838,           0.0075009,           0.0075009,           0.0075009
                 108,            0.070994,            0.078564,            0.023621,             0.43066,             0.33605,             0.33523,             0.17786,            0.066426,             0.10786,            0.027629,           0.0074585,           0.0074585,           0.0074585
                 109,            0.071145,            0.079383,            0.023732,             0.40699,             0.35207,             0.33599,             0.17779,            0.066322,             0.10764,            0.027546,            0.007416,            0.007416,            0.007416
